transaction_id,customer_id,transaction_date,amount,category,discount_used
TXN0008179,CUST01043,2025-03-17,65.9,Sports,0
TXN0008180,CUST01043,2025-03-25,121.48,Fashion,0
TXN0008181,CUST01043,2024-06-20,13.24,Electronics,0
TXN0008182,CUST01043,2024-03-14,45.93,Beauty,0
TXN0008183,CUST01043,2024-05-26,68.12,Beauty,0
TXN0008184,CUST01043,2025-04-25,30.9,Books,0
TXN0008185,CUST01043,2025-09-21,47.29,Beauty,0
TXN0008186,CUST01043,2024-12-06,46.51,Electronics,0
TXN0008187,CUST01043,2024-09-03,53.55,Sports,0
TXN0008188,CUST01043,2025-11-15,84.34,Electronics,0
TXN0008189,CUST01043,2024-11-30,30.23,Fashion,0
TXN0008190,CUST01043,2025-03-24,44.09,Sports,0
TXN0008191,CUST01044,2025-02-22,44.64,Home & Kitchen,1
TXN0008192,CUST01044,2025-10-29,95.81,Electronics,0
TXN0008193,CUST01044,2025-09-13,67.69,Electronics,0
TXN0008194,CUST01044,2025-12-30,114.45,Beauty,0
TXN0008195,CUST01044,2024-09-18,45.71,Fashion,0
TXN0008196,CUST01044,2025-11-19,72.03,Electronics,1
TXN0008197,CUST01044,2024-10-19,78.13,Sports,0
TXN0008198,CUST01044,2025-03-27,36.84,Sports,1
TXN0008199,CUST01044,2025-07-06,66.12,Home & Kitchen,1
TXN0008200,CUST01044,2025-06-15,33.86,Electronics,0
TXN0008201,CUST01044,2025-04-25,45.09,Fashion,0
TXN0008202,CUST01044,2025-02-23,78.31,Home & Kitchen,0
TXN0008203,CUST01044,2025-06-12,24.2,Home & Kitchen,0
TXN0008204,CUST01044,2025-10-12,51.44,Beauty,0
TXN0008205,CUST01044,2025-03-10,130.81,Books,0
TXN0008206,CUST01045,2025-10-10,49.53,Home & Kitchen,1
TXN0008207,CUST01045,2025-08-07,27.36,Electronics,0
TXN0008208,CUST01045,2025-10-04,110.65,Fashion,0
TXN0008209,CUST01045,2025-09-27,45.72,Home & Kitchen,1
TXN0008210,CUST01045,2025-05-31,58.24,Electronics,1
TXN0008211,CUST01045,2025-12-10,14.22,Sports,1
TXN0008212,CUST01046,2024-05-22,39.75,Sports,0
TXN0008213,CUST01046,2024-07-23,48.04,Fashion,0
TXN0008214,CUST01046,2024-02-08,102.7,Sports,1
TXN0008215,CUST01046,2024-04-01,93.7,Sports,0
TXN0008216,CUST01046,2025-09-30,45.5,Sports,1
TXN0008217,CUST01046,2025-02-25,123.6,Home & Kitchen,0
TXN0008218,CUST01046,2024-07-18,20.96,Beauty,0
TXN0008219,CUST01046,2024-09-24,163.95,Sports,1
TXN0008220,CUST01046,2025-01-20,35.72,Electronics,0
TXN0008221,CUST01046,2025-08-19,82.8,Sports,0
TXN0008222,CUST01046,2024-04-01,58.53,Books,0
TXN0008223,CUST01046,2025-10-16,10.78,Electronics,0
TXN0008224,CUST01046,2024-10-03,69.61,Sports,0
TXN0008225,CUST01046,2025-03-23,31.74,Beauty,1
TXN0008226,CUST01047,2025-10-30,18.77,Home & Kitchen,1
TXN0008227,CUST01047,2025-09-12,32.63,Books,1
TXN0008228,CUST01047,2025-07-29,43.28,Electronics,1
TXN0008229,CUST01048,2025-04-14,47.39,Electronics,0
TXN0008230,CUST01048,2025-08-31,14.04,Home & Kitchen,1
TXN0008231,CUST01049,2025-03-27,33.36,Beauty,0
TXN0008232,CUST01050,2025-09-24,39.22,Home & Kitchen,0
TXN0008233,CUST01050,2025-02-21,120.26,Fashion,1
TXN0008234,CUST01050,2025-01-27,21.84,Home & Kitchen,0
TXN0008235,CUST01051,2024-12-23,50.77,Electronics,0
TXN0008236,CUST01051,2025-05-06,20.62,Fashion,1
TXN0008237,CUST01051,2025-12-03,64.46,Fashion,0
TXN0008238,CUST01051,2024-12-17,37.6,Sports,0
TXN0008239,CUST01051,2025-03-04,26.42,Books,0
TXN0008240,CUST01053,2025-12-07,12.14,Home & Kitchen,0
TXN0008241,CUST01053,2025-08-15,52.78,Books,0
TXN0008242,CUST01053,2025-11-17,65.85,Electronics,0
TXN0008243,CUST01053,2025-09-25,35.85,Fashion,0
TXN0008244,CUST01053,2025-12-09,53.01,Beauty,0
TXN0008245,CUST01053,2025-12-19,88.74,Electronics,0
TXN0008246,CUST01053,2025-11-12,21.45,Sports,0
TXN0008247,CUST01053,2025-05-06,86.99,Sports,0
TXN0008248,CUST01053,2025-10-14,43.94,Books,0
TXN0008249,CUST01053,2025-10-21,20.09,Electronics,1
TXN0008250,CUST01054,2024-07-07,59.78,Home & Kitchen,0
TXN0008251,CUST01054,2024-10-29,69.09,Electronics,0
TXN0008252,CUST01054,2025-11-28,22.88,Beauty,0
TXN0008253,CUST01054,2025-01-03,68.74,Sports,0
TXN0008254,CUST01054,2025-07-05,41.23,Books,0
TXN0008255,CUST01054,2024-07-02,79.96,Sports,0
TXN0008256,CUST01055,2025-11-08,64.67,Electronics,0
TXN0008257,CUST01055,2025-10-07,67.39,Sports,0
TXN0008258,CUST01055,2025-08-26,62.63,Beauty,0
TXN0008259,CUST01055,2025-08-03,30.34,Fashion,1
TXN0008260,CUST01055,2025-10-03,92.98,Home & Kitchen,1
TXN0008261,CUST01055,2025-07-13,13.89,Books,0
TXN0008262,CUST01055,2025-06-18,62.81,Electronics,0
TXN0008263,CUST01058,2024-11-28,64.92,Electronics,1
TXN0008264,CUST01058,2024-08-06,14.46,Electronics,0
TXN0008265,CUST01058,2024-09-06,108.36,Beauty,0
TXN0008266,CUST01058,2024-11-10,58.48,Sports,1
TXN0008267,CUST01058,2025-07-05,77.62,Fashion,0
TXN0008268,CUST01058,2024-10-14,30.79,Books,0
TXN0008269,CUST01058,2024-04-29,119.08,Home & Kitchen,0
TXN0008270,CUST01058,2024-10-10,38.69,Beauty,0
TXN0008271,CUST01058,2024-06-30,147.79,Beauty,1
TXN0008272,CUST01058,2025-08-12,18.78,Home & Kitchen,1
TXN0008273,CUST01058,2025-03-18,72.43,Fashion,0
TXN0008274,CUST01058,2024-04-26,45.65,Electronics,1
TXN0008275,CUST01058,2024-10-21,41.76,Electronics,0
TXN0008276,CUST01058,2024-08-12,45.02,Electronics,1
TXN0008277,CUST01058,2024-11-21,15.63,Fashion,0
TXN0008278,CUST01059,2025-09-23,19.61,Sports,0
TXN0008279,CUST01059,2025-05-12,30.18,Sports,0
TXN0008280,CUST01059,2025-12-12,34.33,Beauty,1
TXN0008281,CUST01059,2025-04-01,14.08,Books,0
TXN0008282,CUST01059,2025-10-01,51.34,Books,0
TXN0008283,CUST01059,2025-06-20,31.43,Books,0
TXN0008284,CUST01059,2025-04-25,118.69,Electronics,0
TXN0008285,CUST01060,2025-08-18,26.22,Sports,0
TXN0008286,CUST01060,2025-10-29,34.76,Beauty,0
TXN0008287,CUST01060,2025-11-03,101.54,Electronics,0
TXN0008288,CUST01060,2025-09-17,17.03,Beauty,1
TXN0008289,CUST01060,2025-10-12,28.97,Beauty,0
TXN0008290,CUST01060,2025-08-10,82.32,Books,0
TXN0008291,CUST01060,2025-04-14,58.58,Fashion,0
TXN0008292,CUST01060,2025-12-06,59.59,Beauty,0
TXN0008293,CUST01060,2025-08-10,81.36,Books,0
TXN0008294,CUST01060,2025-08-19,43.61,Beauty,0
TXN0008295,CUST01060,2025-09-20,43.88,Sports,1
TXN0008296,CUST01060,2025-04-24,13.19,Fashion,0
TXN0008297,CUST01061,2024-05-24,62.6,Electronics,0
TXN0008298,CUST01061,2025-07-31,71.97,Beauty,0
TXN0008299,CUST01062,2025-09-24,49.54,Electronics,0
TXN0008300,CUST01064,2025-03-24,151.47,Sports,0
TXN0008301,CUST01064,2025-05-25,94.95,Home & Kitchen,0
TXN0008302,CUST01064,2025-09-22,41.0,Home & Kitchen,0
TXN0008303,CUST01064,2025-10-06,38.0,Fashion,0
TXN0008304,CUST01064,2025-12-08,150.25,Home & Kitchen,0
TXN0008305,CUST01064,2025-10-24,99.14,Beauty,0
TXN0008306,CUST01064,2025-04-24,74.83,Electronics,0
TXN0008307,CUST01064,2025-05-28,87.36,Fashion,0
TXN0008308,CUST01064,2025-03-24,81.86,Fashion,0
TXN0008309,CUST01064,2025-12-25,59.68,Electronics,0
TXN0008310,CUST01064,2025-08-12,29.48,Sports,0
TXN0008311,CUST01064,2025-11-24,137.23,Electronics,0
TXN0008312,CUST01064,2025-10-23,83.52,Fashion,1
TXN0008313,CUST01064,2025-10-22,25.68,Beauty,0
TXN0008314,CUST01064,2025-05-27,60.61,Books,0
TXN0008315,CUST01064,2025-03-03,29.71,Sports,0
TXN0008316,CUST01064,2025-09-13,65.04,Sports,0
TXN0008317,CUST01064,2025-12-27,45.92,Electronics,1
TXN0008318,CUST01064,2025-08-19,68.5,Electronics,1
TXN0008319,CUST01064,2025-10-21,84.91,Books,0
TXN0008320,CUST01064,2025-08-15,75.5,Fashion,0
TXN0008321,CUST01064,2025-03-29,48.48,Electronics,1
TXN0008322,CUST01064,2025-11-01,47.02,Electronics,1
TXN0008323,CUST01064,2025-08-29,33.61,Electronics,1
TXN0008324,CUST01065,2025-10-07,29.17,Fashion,1
TXN0008325,CUST01066,2024-09-04,78.44,Beauty,0
TXN0008326,CUST01066,2024-04-02,35.5,Fashion,1
TXN0008327,CUST01066,2024-04-15,72.89,Home & Kitchen,1
TXN0008328,CUST01066,2024-03-12,58.14,Electronics,1
TXN0008329,CUST01066,2024-12-10,49.25,Home & Kitchen,0
TXN0008330,CUST01066,2025-02-12,37.99,Home & Kitchen,0
TXN0008331,CUST01066,2025-05-22,181.6,Sports,0
TXN0008332,CUST01066,2025-01-29,17.43,Books,0
TXN0008333,CUST01066,2025-12-01,106.62,Fashion,1
TXN0008334,CUST01066,2025-05-01,46.6,Home & Kitchen,1
TXN0008335,CUST01066,2024-07-16,30.25,Fashion,1
TXN0008336,CUST01066,2024-11-13,41.81,Sports,0
TXN0008337,CUST01066,2024-03-29,25.77,Beauty,0
TXN0008338,CUST01066,2024-06-29,17.28,Beauty,1
TXN0008339,CUST01067,2025-09-22,89.83,Books,0
TXN0008340,CUST01067,2024-11-26,20.22,Electronics,0
TXN0008341,CUST01067,2025-09-02,61.02,Books,1
TXN0008342,CUST01067,2025-08-18,64.61,Electronics,0
TXN0008343,CUST01067,2025-10-05,49.03,Electronics,0
TXN0008344,CUST01067,2025-01-25,76.33,Home & Kitchen,0
TXN0008345,CUST01067,2025-09-18,46.46,Sports,0
TXN0008346,CUST01067,2025-04-13,121.98,Fashion,0
TXN0008347,CUST01067,2025-04-08,89.6,Beauty,1
TXN0008348,CUST01067,2024-11-04,114.73,Books,1
TXN0008349,CUST01067,2024-10-30,13.26,Books,0
TXN0008350,CUST01067,2025-07-29,96.66,Home & Kitchen,0
TXN0008351,CUST01067,2025-10-29,52.75,Fashion,1
TXN0008352,CUST01067,2025-02-02,49.99,Beauty,0
TXN0008353,CUST01067,2025-05-14,79.92,Books,0
TXN0008354,CUST01067,2025-02-25,90.44,Home & Kitchen,0
TXN0008355,CUST01067,2025-12-09,44.29,Home & Kitchen,0
TXN0008356,CUST01067,2025-02-10,87.29,Sports,1
TXN0008357,CUST01067,2025-05-21,55.5,Home & Kitchen,1
TXN0008358,CUST01067,2025-10-26,159.43,Books,0
TXN0008359,CUST01067,2025-05-31,111.83,Fashion,1
TXN0008360,CUST01067,2025-07-18,39.84,Sports,0
TXN0008361,CUST01069,2025-06-08,32.31,Home & Kitchen,0
TXN0008362,CUST01069,2025-08-13,33.69,Home & Kitchen,0
TXN0008363,CUST01069,2025-05-31,8.13,Books,0
TXN0008364,CUST01069,2025-11-10,32.19,Sports,0
TXN0008365,CUST01069,2025-11-19,39.42,Sports,0
TXN0008366,CUST01069,2025-03-19,41.66,Electronics,0
TXN0008367,CUST01069,2024-07-07,30.87,Electronics,0
TXN0008368,CUST01069,2025-06-06,41.49,Home & Kitchen,0
TXN0008369,CUST01070,2025-10-17,32.53,Beauty,0
TXN0008370,CUST01070,2025-12-03,30.52,Books,1
TXN0008371,CUST01070,2025-12-04,26.36,Sports,0
TXN0008372,CUST01070,2025-10-30,79.27,Beauty,1
TXN0008373,CUST01070,2025-07-21,79.77,Home & Kitchen,0
TXN0008374,CUST01070,2025-09-01,65.2,Electronics,0
TXN0008375,CUST01073,2025-11-11,98.93,Fashion,1
TXN0008376,CUST01076,2025-03-06,50.1,Fashion,0
TXN0008377,CUST01076,2025-08-04,70.96,Sports,0
TXN0008378,CUST01076,2024-08-06,68.06,Fashion,0
TXN0008379,CUST01076,2025-02-20,93.18,Home & Kitchen,0
TXN0008380,CUST01076,2024-07-27,22.83,Books,0
TXN0008381,CUST01076,2025-08-11,70.36,Sports,0
TXN0008382,CUST01076,2025-11-11,74.75,Fashion,1
TXN0008383,CUST01076,2025-07-20,93.27,Electronics,0
TXN0008384,CUST01076,2024-12-14,46.09,Home & Kitchen,0
TXN0008385,CUST01076,2025-02-19,11.11,Books,0
TXN0008386,CUST01076,2025-08-30,129.95,Fashion,0
TXN0008387,CUST01076,2025-04-04,58.13,Electronics,0
TXN0008388,CUST01076,2025-03-19,40.56,Fashion,0
TXN0008389,CUST01076,2025-11-01,49.69,Books,1
TXN0008390,CUST01076,2024-12-26,123.78,Beauty,0
TXN0008391,CUST01076,2025-07-15,26.13,Books,0
TXN0008392,CUST01077,2025-01-08,35.22,Beauty,0
TXN0008393,CUST01077,2025-09-04,20.78,Electronics,0
TXN0008394,CUST01077,2025-04-05,61.11,Electronics,1
TXN0008395,CUST01077,2025-07-28,38.71,Beauty,0
TXN0008396,CUST01077,2025-04-06,11.81,Electronics,0
TXN0008397,CUST01077,2025-08-02,52.99,Home & Kitchen,1
TXN0008398,CUST01077,2025-01-05,41.31,Home & Kitchen,0
TXN0008399,CUST01077,2025-08-02,61.63,Sports,1
TXN0008400,CUST01077,2025-01-19,41.17,Beauty,0
TXN0008401,CUST01078,2025-01-30,79.62,Home & Kitchen,0
TXN0008402,CUST01078,2025-05-26,29.51,Electronics,1
TXN0008403,CUST01078,2025-07-20,30.81,Electronics,0
TXN0008404,CUST01078,2025-08-30,70.97,Home & Kitchen,0
TXN0008405,CUST01078,2024-07-25,80.14,Sports,1
TXN0008406,CUST01078,2024-12-08,40.52,Beauty,0
TXN0008407,CUST01078,2024-12-18,31.08,Beauty,0
TXN0008408,CUST01078,2025-07-21,165.05,Electronics,1
TXN0008409,CUST01078,2025-08-03,36.51,Beauty,1
TXN0008410,CUST01078,2024-06-13,99.95,Beauty,1
TXN0008411,CUST01078,2025-03-13,78.6,Beauty,1
TXN0008412,CUST01078,2024-05-29,10.93,Electronics,0
TXN0008413,CUST01078,2024-05-08,66.81,Fashion,0
TXN0008414,CUST01078,2024-04-21,13.21,Fashion,0
TXN0008415,CUST01078,2024-11-28,91.31,Beauty,1
TXN0008416,CUST01078,2025-05-04,36.31,Fashion,0
TXN0008417,CUST01078,2025-05-16,76.5,Books,1
TXN0008418,CUST01078,2025-02-24,38.79,Beauty,0
TXN0008419,CUST01078,2025-08-12,6.16,Sports,0
TXN0008420,CUST01078,2024-08-10,36.99,Electronics,1
TXN0008421,CUST01078,2025-08-05,53.78,Books,1
TXN0008422,CUST01078,2024-06-12,87.88,Home & Kitchen,0
TXN0008423,CUST01078,2024-09-22,55.66,Electronics,0
TXN0008424,CUST01078,2025-10-10,36.35,Sports,0
TXN0008425,CUST01078,2025-07-13,127.3,Home & Kitchen,0
TXN0008426,CUST01078,2025-12-22,26.79,Electronics,0
TXN0008427,CUST01078,2025-11-19,30.13,Sports,0
TXN0008428,CUST01078,2024-06-04,60.83,Home & Kitchen,0
TXN0008429,CUST01078,2025-07-20,56.48,Home & Kitchen,0
TXN0008430,CUST01078,2025-12-10,79.41,Sports,1
TXN0008431,CUST01078,2025-04-22,71.43,Fashion,0
TXN0008432,CUST01078,2024-10-05,24.61,Electronics,0
TXN0008433,CUST01078,2025-10-24,44.11,Home & Kitchen,0
TXN0008434,CUST01079,2025-12-05,49.27,Books,1
TXN0008435,CUST01079,2025-12-04,80.72,Sports,1
TXN0008436,CUST01079,2025-12-07,53.78,Beauty,0
TXN0008437,CUST01080,2025-08-07,56.98,Beauty,1
TXN0008438,CUST01080,2025-10-27,27.14,Books,0
TXN0008439,CUST01081,2025-04-18,111.95,Books,1
TXN0008440,CUST01081,2025-02-11,31.84,Electronics,1
TXN0008441,CUST01081,2025-11-25,111.05,Electronics,0
TXN0008442,CUST01081,2025-09-26,28.08,Sports,0
TXN0008443,CUST01081,2025-07-20,46.73,Beauty,0
TXN0008444,CUST01081,2025-11-18,63.7,Books,0
TXN0008445,CUST01081,2025-01-19,17.21,Books,1
TXN0008446,CUST01081,2025-10-09,87.57,Home & Kitchen,0
TXN0008447,CUST01081,2025-06-23,82.28,Sports,0
TXN0008448,CUST01081,2024-11-22,45.45,Beauty,0
TXN0008449,CUST01081,2024-12-26,55.66,Beauty,0
TXN0008450,CUST01081,2025-06-26,69.48,Sports,0
TXN0008451,CUST01081,2025-10-19,20.58,Books,0
TXN0008452,CUST01081,2024-08-13,71.56,Sports,1
TXN0008453,CUST01081,2025-05-28,32.84,Sports,0
TXN0008454,CUST01081,2025-03-02,83.88,Home & Kitchen,0
TXN0008455,CUST01082,2025-06-01,20.55,Fashion,1
TXN0008456,CUST01082,2025-05-27,39.43,Beauty,0
TXN0008457,CUST01082,2024-09-14,40.74,Beauty,0
TXN0008458,CUST01082,2025-01-28,98.13,Books,0
TXN0008459,CUST01082,2025-02-05,50.02,Fashion,1
TXN0008460,CUST01082,2025-03-16,23.34,Fashion,1
TXN0008461,CUST01082,2025-05-21,34.09,Electronics,0
TXN0008462,CUST01082,2025-05-19,58.84,Home & Kitchen,1
TXN0008463,CUST01082,2024-12-15,39.2,Books,0
TXN0008464,CUST01082,2025-07-02,42.8,Home & Kitchen,0
TXN0008465,CUST01083,2025-10-07,36.18,Electronics,0
TXN0008466,CUST01083,2025-10-11,67.67,Fashion,0
TXN0008467,CUST01083,2025-10-19,13.57,Sports,0
TXN0008468,CUST01083,2024-09-17,53.91,Home & Kitchen,0
TXN0008469,CUST01083,2024-11-10,53.09,Home & Kitchen,0
TXN0008470,CUST01083,2024-04-18,19.05,Sports,0
TXN0008471,CUST01083,2024-08-25,19.65,Beauty,1
TXN0008472,CUST01084,2024-12-10,66.01,Electronics,0
TXN0008473,CUST01084,2025-01-12,154.21,Sports,0
TXN0008474,CUST01084,2024-11-20,104.3,Home & Kitchen,0
TXN0008475,CUST01084,2025-12-24,21.97,Home & Kitchen,0
TXN0008476,CUST01084,2025-08-16,39.3,Home & Kitchen,1
TXN0008477,CUST01084,2025-11-20,20.12,Books,1
TXN0008478,CUST01084,2025-06-28,49.12,Home & Kitchen,0
TXN0008479,CUST01084,2025-11-19,51.6,Books,0
TXN0008480,CUST01084,2025-01-18,35.89,Sports,1
TXN0008481,CUST01084,2025-09-23,145.14,Electronics,0
TXN0008482,CUST01085,2025-06-23,42.9,Electronics,0
TXN0008483,CUST01085,2025-10-31,43.05,Home & Kitchen,1
TXN0008484,CUST01086,2025-10-17,31.93,Sports,1
TXN0008485,CUST01086,2025-04-21,47.87,Books,1
TXN0008486,CUST01086,2025-03-24,9.5,Home & Kitchen,0
TXN0008487,CUST01086,2025-08-09,128.26,Home & Kitchen,0
TXN0008488,CUST01086,2025-03-21,32.53,Fashion,1
TXN0008489,CUST01086,2025-04-18,42.3,Beauty,0
TXN0008490,CUST01086,2025-08-15,44.21,Beauty,0
TXN0008491,CUST01086,2025-10-08,70.38,Electronics,1
TXN0008492,CUST01086,2025-08-31,51.36,Beauty,0
TXN0008493,CUST01086,2025-04-09,54.96,Electronics,1
TXN0008494,CUST01087,2025-05-06,54.62,Beauty,0
TXN0008495,CUST01088,2025-06-19,64.25,Electronics,1
TXN0008496,CUST01088,2025-08-05,109.58,Home & Kitchen,0
TXN0008497,CUST01088,2025-05-27,26.3,Beauty,0
TXN0008498,CUST01088,2025-09-08,71.54,Books,1
TXN0008499,CUST01088,2025-10-05,48.23,Sports,0
TXN0008500,CUST01088,2025-04-04,131.64,Fashion,0
TXN0008501,CUST01088,2025-10-22,42.79,Beauty,0
TXN0008502,CUST01088,2025-08-05,40.42,Electronics,0
TXN0008503,CUST01088,2025-09-14,27.51,Sports,1
TXN0008504,CUST01088,2025-06-08,83.46,Electronics,1
TXN0008505,CUST01088,2025-10-13,48.04,Home & Kitchen,0
TXN0008506,CUST01088,2025-06-04,32.62,Sports,1
TXN0008507,CUST01088,2025-10-27,65.56,Sports,0
TXN0008508,CUST01088,2025-03-26,39.92,Home & Kitchen,0
TXN0008509,CUST01088,2025-04-12,96.3,Electronics,0
TXN0008510,CUST01088,2025-11-06,97.92,Beauty,1
TXN0008511,CUST01088,2025-03-24,24.04,Fashion,1
TXN0008512,CUST01088,2025-07-11,62.29,Home & Kitchen,0
TXN0008513,CUST01088,2025-11-29,37.81,Home & Kitchen,0
TXN0008514,CUST01088,2025-04-30,95.55,Home & Kitchen,0
TXN0008515,CUST01088,2025-11-07,100.44,Beauty,0
TXN0008516,CUST01088,2025-05-27,49.95,Fashion,0
TXN0008517,CUST01089,2025-12-12,20.03,Fashion,1
TXN0008518,CUST01089,2025-11-24,88.86,Books,1
TXN0008519,CUST01089,2025-03-11,80.21,Fashion,0
TXN0008520,CUST01089,2025-05-01,62.67,Fashion,0
TXN0008521,CUST01089,2025-11-11,114.82,Sports,0
TXN0008522,CUST01089,2025-04-24,100.81,Books,0
TXN0008523,CUST01089,2025-07-10,74.44,Electronics,1
TXN0008524,CUST01089,2025-07-12,14.8,Fashion,0
TXN0008525,CUST01089,2025-11-17,181.19,Electronics,0
TXN0008526,CUST01090,2025-12-04,82.33,Books,0
TXN0008527,CUST01090,2025-10-04,164.33,Electronics,0
TXN0008528,CUST01091,2025-03-22,91.74,Fashion,1
TXN0008529,CUST01091,2025-09-30,73.13,Books,1
TXN0008530,CUST01091,2025-10-12,64.18,Sports,1
TXN0008531,CUST01091,2025-05-24,55.84,Beauty,1
TXN0008532,CUST01091,2025-03-15,23.01,Sports,0
TXN0008533,CUST01091,2025-05-15,103.55,Home & Kitchen,1
TXN0008534,CUST01091,2025-09-08,23.97,Electronics,0
TXN0008535,CUST01091,2025-01-09,45.42,Sports,0
TXN0008536,CUST01091,2024-12-21,79.42,Books,0
TXN0008537,CUST01091,2025-03-16,30.31,Fashion,1
TXN0008538,CUST01091,2025-08-31,18.98,Electronics,1
TXN0008539,CUST01091,2025-09-14,96.0,Books,0
TXN0008540,CUST01091,2025-07-30,79.28,Home & Kitchen,1
TXN0008541,CUST01091,2025-05-30,58.85,Home & Kitchen,0
TXN0008542,CUST01091,2025-12-30,64.29,Electronics,1
TXN0008543,CUST01091,2025-07-19,47.7,Books,1
TXN0008544,CUST01091,2025-01-23,100.08,Home & Kitchen,0
TXN0008545,CUST01091,2024-12-28,42.53,Sports,0
TXN0008546,CUST01091,2025-04-15,30.36,Books,0
TXN0008547,CUST01091,2024-12-11,20.41,Electronics,1
TXN0008548,CUST01091,2024-10-21,36.99,Sports,0
TXN0008549,CUST01091,2025-08-06,71.87,Fashion,0
TXN0008550,CUST01091,2025-09-29,116.22,Home & Kitchen,0
TXN0008551,CUST01091,2025-04-25,108.65,Electronics,0
TXN0008552,CUST01091,2025-03-31,39.84,Electronics,0
TXN0008553,CUST01091,2025-10-12,80.59,Sports,1
TXN0008554,CUST01092,2025-07-06,42.58,Beauty,1
TXN0008555,CUST01092,2025-08-05,63.43,Electronics,0
TXN0008556,CUST01092,2025-04-27,33.99,Sports,0
TXN0008557,CUST01092,2025-04-30,12.75,Electronics,0
TXN0008558,CUST01092,2025-10-17,71.2,Fashion,0
TXN0008559,CUST01092,2025-08-01,44.2,Fashion,0
TXN0008560,CUST01093,2025-09-24,33.78,Home & Kitchen,0
TXN0008561,CUST01095,2025-09-29,26.76,Sports,0
TXN0008562,CUST01095,2024-11-08,10.48,Home & Kitchen,0
TXN0008563,CUST01095,2024-12-28,30.19,Books,0
TXN0008564,CUST01096,2025-09-28,40.41,Beauty,0
TXN0008565,CUST01096,2025-09-05,51.85,Electronics,0
TXN0008566,CUST01096,2025-11-09,134.3,Books,0
TXN0008567,CUST01096,2025-03-23,35.92,Beauty,0
TXN0008568,CUST01096,2025-09-06,27.18,Home & Kitchen,0
TXN0008569,CUST01096,2025-06-07,15.49,Fashion,0
TXN0008570,CUST01096,2025-06-05,18.92,Electronics,1
TXN0008571,CUST01096,2025-03-11,22.19,Home & Kitchen,0
TXN0008572,CUST01096,2025-08-26,71.38,Sports,0
TXN0008573,CUST01096,2025-03-15,24.63,Home & Kitchen,0
TXN0008574,CUST01097,2025-11-05,52.11,Home & Kitchen,0
TXN0008575,CUST01097,2025-09-21,58.16,Beauty,0
TXN0008576,CUST01097,2025-12-17,50.93,Books,0
TXN0008577,CUST01098,2025-02-13,27.37,Home & Kitchen,1
TXN0008578,CUST01098,2025-12-08,29.47,Beauty,0
TXN0008579,CUST01098,2025-08-12,120.13,Home & Kitchen,1
TXN0008580,CUST01098,2024-10-26,57.35,Sports,0
TXN0008581,CUST01098,2025-04-20,39.01,Electronics,0
TXN0008582,CUST01098,2025-11-26,62.07,Fashion,0
TXN0008583,CUST01098,2025-10-13,77.0,Home & Kitchen,1
TXN0008584,CUST01098,2025-07-22,66.56,Electronics,0
TXN0008585,CUST01098,2025-09-04,23.52,Home & Kitchen,1
TXN0008586,CUST01098,2024-11-01,41.33,Fashion,0
TXN0008587,CUST01098,2024-12-30,35.91,Sports,0
TXN0008588,CUST01098,2025-02-14,24.52,Electronics,0
TXN0008589,CUST01098,2025-02-13,49.38,Electronics,1
TXN0008590,CUST01099,2025-07-03,7.66,Sports,0
TXN0008591,CUST01099,2025-07-18,25.31,Fashion,0
TXN0008592,CUST01099,2025-08-02,93.5,Home & Kitchen,0
TXN0008593,CUST01099,2025-10-07,44.23,Sports,0
TXN0008594,CUST01099,2025-12-18,66.27,Books,0
TXN0008595,CUST01101,2025-03-19,53.36,Books,0
TXN0008596,CUST01101,2025-04-13,51.21,Sports,1
TXN0008597,CUST01101,2025-03-04,37.77,Sports,0
TXN0008598,CUST01101,2025-08-02,47.99,Books,0
TXN0008599,CUST01101,2025-09-10,68.63,Home & Kitchen,0
TXN0008600,CUST01101,2025-03-03,19.86,Fashion,0
TXN0008601,CUST01101,2025-03-04,22.98,Beauty,0
TXN0008602,CUST01101,2025-07-09,8.43,Sports,0
TXN0008603,CUST01101,2025-06-08,44.32,Electronics,1
TXN0008604,CUST01102,2025-06-13,43.27,Books,0
TXN0008605,CUST01102,2025-01-21,59.63,Books,1
TXN0008606,CUST01102,2025-02-02,41.62,Fashion,0
TXN0008607,CUST01102,2025-06-20,24.83,Beauty,0
TXN0008608,CUST01102,2025-04-19,49.34,Books,0
TXN0008609,CUST01103,2025-05-07,20.27,Electronics,0
TXN0008610,CUST01103,2025-11-23,81.07,Electronics,1
TXN0008611,CUST01103,2025-06-25,37.23,Fashion,0
TXN0008612,CUST01103,2025-10-26,48.07,Sports,0
TXN0008613,CUST01103,2025-04-23,45.24,Sports,0
TXN0008614,CUST01103,2025-09-27,102.4,Sports,1
TXN0008615,CUST01103,2025-06-14,26.81,Books,0
TXN0008616,CUST01104,2025-09-22,68.57,Sports,1
TXN0008617,CUST01104,2024-10-05,25.65,Books,0
TXN0008618,CUST01104,2025-07-21,23.57,Beauty,0
TXN0008619,CUST01104,2025-05-15,34.51,Sports,1
TXN0008620,CUST01104,2024-12-30,21.38,Books,0
TXN0008621,CUST01104,2024-11-13,68.13,Electronics,0
TXN0008622,CUST01104,2024-09-13,25.07,Sports,0
TXN0008623,CUST01104,2025-09-18,29.76,Electronics,0
TXN0008624,CUST01104,2025-07-06,46.51,Sports,0
TXN0008625,CUST01104,2024-07-15,37.63,Beauty,0
