customer_id,signup_date,age,gender,region,acquisition_channel
CUST01073,2024-02-13,31,Male,East,Organic Search
CUST01074,2025-11-12,35,Female,South,Paid Ads
CUST01075,2025-10-18,35,Female,Central,Email Campaign
CUST01076,2024-05-27,29,Other,West,Social Media
CUST01077,2024-11-24,32,Other,West,Social Media
CUST01078,2024-04-13,34,Other,West,Social Media
CUST01079,2025-11-16,37,Male,North,Email Campaign
CUST01080,2025-07-12,43,Male,South,Referral
CUST01081,2024-07-28,32,Male,East,Paid Ads
CUST01082,2024-09-05,33,Other,East,Paid Ads
CUST01083,2024-02-13,45,Female,Central,Social Media
CUST01084,2024-08-27,31,Other,Central,Organic Search
CUST01085,2024-04-18,37,Other,North,Referral
CUST01086,2025-01-29,27,Other,East,Email Campaign
CUST01087,2024-04-06,40,Male,West,Email Campaign
CUST01088,2025-03-12,70,Male,West,Organic Search
CUST01089,2024-12-07,37,Other,South,Referral
CUST01090,2025-07-29,28,Male,West,Referral
CUST01091,2024-10-20,58,Female,North,Social Media
CUST01092,2025-04-12,34,Male,South,Paid Ads
CUST01093,2025-08-26,42,Other,Central,Referral
CUST01094,2025-11-23,18,Other,Central,Social Media
CUST01095,2024-09-17,37,Male,Central,Paid Ads
CUST01096,2024-12-10,21,Male,South,Organic Search
CUST01097,2025-08-09,49,Other,East,Email Campaign
CUST01098,2024-08-17,33,Female,Central,Email Campaign
CUST01099,2025-06-17,35,Male,East,Referral
CUST01100,2025-12-20,34,Female,Central,Referral
CUST01101,2025-02-09,64,Other,North,Paid Ads
CUST01102,2025-01-21,36,Female,North,Referral
CUST01103,2025-04-08,40,Other,South,Paid Ads
CUST01104,2024-07-14,24,Male,South,Referral
CUST01105,2024-05-07,31,Male,West,Social Media
CUST01106,2025-11-09,48,Male,Central,Referral
CUST01107,2024-04-10,52,Other,West,Social Media
CUST01108,2024-03-01,31,Female,North,Organic Search
CUST01109,2025-08-14,31,Female,Central,Referral
CUST01110,2024-06-03,43,Other,East,Social Media
CUST01111,2025-09-03,27,Female,East,Email Campaign
CUST01112,2025-09-01,27,Male,North,Social Media
CUST01113,2025-03-15,30,Other,East,Organic Search
CUST01114,2024-09-02,43,Other,West,Paid Ads
CUST01115,2024-12-06,26,Female,South,Social Media
CUST01116,2025-09-27,29,Female,East,Referral
CUST01117,2024-11-22,30,Female,Central,Email Campaign
CUST01118,2024-10-27,43,Male,Central,Social Media
CUST01119,2025-11-30,31,Female,North,Organic Search
CUST01120,2024-04-29,54,Male,West,Organic Search
CUST01121,2024-05-23,39,Male,South,Social Media
CUST01122,2025-09-29,18,Female,North,Social Media
CUST01123,2024-12-16,18,Male,South,Referral
CUST01124,2024-04-22,58,Male,East,Organic Search
CUST01125,2024-11-10,31,Other,East,Referral
CUST01126,2024-07-15,41,Male,East,Paid Ads
CUST01127,2024-09-22,32,Male,West,Referral
CUST01128,2024-03-28,53,Other,South,Social Media
CUST01129,2024-06-14,46,Other,North,Organic Search
CUST01130,2024-09-28,60,Male,South,Social Media
CUST01131,2024-01-14,39,Male,South,Email Campaign
CUST01132,2024-06-13,53,Male,Central,Social Media
CUST01133,2024-01-22,39,Male,North,Referral
CUST01134,2025-12-15,41,Male,West,Paid Ads
CUST01135,2025-04-19,48,Female,North,Paid Ads
CUST01136,2025-11-08,32,Female,North,Organic Search
CUST01137,2024-07-13,48,Male,East,Referral
CUST01138,2025-12-12,55,Female,South,Social Media
CUST01139,2024-02-25,18,Male,South,Organic Search
CUST01140,2025-08-07,33,Other,Central,Organic Search
CUST01141,2025-12-20,45,Other,South,Social Media
CUST01142,2024-03-05,35,Female,South,Paid Ads
CUST01143,2025-02-20,39,Female,Central,Social Media
CUST01144,2024-11-25,18,Male,North,Organic Search
CUST01145,2025-06-09,43,Male,North,Email Campaign
CUST01146,2025-07-26,56,Other,West,Referral
CUST01147,2024-02-08,26,Female,East,Paid Ads
CUST01148,2025-09-11,58,Male,East,Organic Search
CUST01149,2025-09-28,51,Male,Central,Email Campaign
CUST01150,2024-05-13,24,Other,Central,Referral
CUST01151,2024-08-27,52,Other,North,Referral
CUST01152,2025-05-29,34,Male,Central,Email Campaign
CUST01153,2024-07-20,18,Other,South,Social Media
CUST01154,2024-10-30,37,Female,North,Paid Ads
CUST01155,2024-03-22,48,Female,West,Organic Search
CUST01156,2025-05-28,39,Male,West,Email Campaign
CUST01157,2025-10-14,41,Male,Central,Organic Search
CUST01158,2025-09-20,53,Female,East,Paid Ads
CUST01159,2024-08-16,36,Female,Central,Social Media
CUST01160,2024-11-20,39,Female,Central,Paid Ads
CUST01161,2025-11-17,56,Female,North,Organic Search
CUST01162,2025-04-06,45,Other,North,Organic Search
CUST01163,2024-03-13,41,Female,South,Organic Search
CUST01164,2025-10-18,23,Male,West,Email Campaign
CUST01165,2025-11-19,18,Female,Central,Social Media
CUST01166,2024-02-06,27,Female,West,Organic Search
CUST01167,2024-11-16,44,Other,Central,Email Campaign
CUST01168,2025-02-08,21,Other,South,Referral
CUST01169,2025-07-30,36,Male,East,Organic Search
CUST01170,2024-09-10,53,Other,South,Paid Ads
CUST01171,2024-08-17,19,Other,East,Social Media
CUST01172,2024-06-03,18,Other,North,Referral
CUST01173,2025-07-19,33,Other,West,Paid Ads
CUST01174,2024-07-31,51,Male,South,Organic Search
CUST01175,2025-12-24,40,Female,North,Social Media
CUST01176,2024-01-23,43,Other,Central,Organic Search
CUST01177,2024-10-12,43,Female,South,Organic Search
CUST01178,2025-11-27,26,Male,South,Organic Search
CUST01179,2024-02-17,26,Male,West,Referral
CUST01180,2025-10-18,35,Other,Central,Referral
CUST01181,2024-02-23,46,Male,East,Paid Ads
CUST01182,2025-08-06,18,Other,East,Organic Search
CUST01183,2025-03-04,21,Male,East,Social Media
CUST01184,2024-09-05,29,Female,Central,Organic Search
CUST01185,2025-04-18,31,Female,Central,Organic Search
CUST01186,2024-05-07,40,Female,West,Email Campaign
CUST01187,2025-08-02,36,Female,North,Social Media
CUST01188,2025-09-07,31,Other,South,Referral
CUST01189,2024-06-10,59,Male,East,Organic Search
CUST01190,2025-12-17,38,Other,North,Paid Ads
CUST01191,2025-10-16,40,Other,Central,Organic Search
CUST01192,2024-10-09,46,Male,North,Paid Ads
CUST01193,2025-01-06,29,Male,West,Referral
CUST01194,2025-07-31,59,Female,South,Paid Ads
CUST01195,2025-08-06,52,Male,Central,Social Media
CUST01196,2024-09-22,39,Male,East,Paid Ads
CUST01197,2024-06-24,37,Female,East,Referral
CUST01198,2024-08-03,52,Male,Central,Referral
CUST01199,2024-08-15,36,Male,Central,Organic Search
CUST01200,2024-08-30,43,Male,South,Email Campaign
CUST01201,2025-07-17,36,Male,West,Organic Search
CUST01202,2024-07-05,44,Female,East,Referral
CUST01203,2025-12-29,57,Female,North,Email Campaign
CUST01204,2024-03-25,50,Female,North,Referral
CUST01205,2025-12-20,22,Male,East,Email Campaign
CUST01206,2025-01-17,44,Female,Central,Paid Ads
CUST01207,2024-04-22,34,Female,East,Email Campaign
CUST01208,2025-09-20,23,Female,South,Email Campaign
CUST01209,2024-10-02,50,Male,South,Organic Search
CUST01210,2024-06-12,57,Female,North,Paid Ads
CUST01211,2025-08-07,43,Other,East,Organic Search
CUST01212,2024-10-20,33,Female,North,Social Media
CUST01213,2024-01-28,18,Other,East,Organic Search
CUST01214,2025-02-12,53,Male,Central,Paid Ads
CUST01215,2025-07-05,36,Female,West,Organic Search
CUST01216,2024-10-05,37,Male,East,Organic Search
CUST01217,2025-11-28,49,Male,South,Email Campaign
CUST01218,2025-09-24,25,Female,East,Social Media
CUST01219,2025-01-19,36,Other,North,Email Campaign
CUST01220,2025-07-17,30,Male,Central,Paid Ads
CUST01221,2024-06-07,36,Other,West,Organic Search
CUST01222,2025-09-01,27,Other,Central,Organic Search
CUST01223,2024-05-27,18,Female,South,Paid Ads
CUST01224,2024-10-03,33,Female,East,Referral
CUST01225,2024-04-22,53,Female,East,Referral
CUST01226,2024-04-17,41,Female,East,Paid Ads
CUST01227,2024-07-06,24,Male,South,Paid Ads
CUST01228,2024-02-09,18,Other,North,Paid Ads
CUST01229,2024-10-01,26,Male,South,Social Media
CUST01230,2024-06-30,45,Female,East,Social Media
CUST01231,2025-09-18,25,Male,Central,Referral
CUST01232,2024-06-17,28,Male,West,Referral
CUST01233,2025-08-01,49,Female,East,Organic Search
CUST01234,2024-04-19,44,Male,South,Referral
CUST01235,2024-09-09,23,Other,Central,Organic Search
CUST01236,2025-11-25,48,Male,East,Paid Ads
CUST01237,2025-11-22,48,Male,South,Referral
CUST01238,2024-07-21,59,Female,Central,Organic Search
CUST01239,2025-03-09,19,Other,East,Referral
CUST01240,2025-01-29,18,Male,North,Social Media
CUST01241,2024-05-21,40,Female,Central,Email Campaign
CUST01242,2025-01-24,43,Male,North,Social Media
CUST01243,2024-01-12,26,Male,South,Organic Search
CUST01244,2024-06-26,29,Male,North,Paid Ads
CUST01245,2024-03-12,48,Male,South,Social Media
CUST01246,2025-04-18,43,Female,North,Email Campaign
CUST01247,2025-02-26,46,Other,East,Organic Search
CUST01248,2024-07-12,59,Male,North,Paid Ads
CUST01249,2024-06-07,25,Other,West,Paid Ads
CUST01250,2025-06-06,47,Male,East,Organic Search
CUST01251,2024-02-11,41,Male,West,Organic Search
CUST01252,2024-02-01,26,Male,Central,Social Media
CUST01253,2024-08-26,47,Other,West,Social Media
CUST01254,2024-11-21,37,Male,West,Social Media
CUST01255,2024-02-27,25,Male,East,Paid Ads
CUST01256,2024-05-02,60,Male,East,Referral
CUST01257,2025-04-09,40,Female,South,Organic Search
CUST01258,2024-12-16,49,Other,Central,Email Campaign
CUST01259,2024-03-03,18,Male,East,Social Media
CUST01260,2024-10-11,50,Female,Central,Social Media
CUST01261,2025-05-15,40,Male,North,Referral
CUST01262,2025-09-22,18,Female,South,Social Media
CUST01263,2025-04-18,42,Male,Central,Paid Ads
CUST01264,2024-01-01,39,Other,Central,Organic Search
CUST01265,2024-06-01,52,Female,East,Social Media
CUST01266,2024-01-12,55,Other,West,Referral
CUST01267,2024-08-14,45,Other,Central,Referral
CUST01268,2024-04-04,61,Female,East,Paid Ads
CUST01269,2025-08-05,40,Male,East,Email Campaign
CUST01270,2024-10-08,45,Male,North,Referral
CUST01271,2025-06-29,27,Male,West,Email Campaign
CUST01272,2024-01-10,54,Female,Central,Paid Ads
CUST01273,2025-08-18,38,Male,North,Paid Ads
CUST01274,2024-02-29,44,Other,South,Referral
CUST01275,2024-09-22,19,Other,North,Paid Ads
CUST01276,2024-03-07,56,Other,West,Referral
CUST01277,2024-03-08,55,Male,South,Paid Ads
CUST01278,2025-11-27,18,Other,East,Referral
CUST01279,2025-07-22,23,Other,North,Referral
CUST01280,2025-04-15,25,Other,Central,Paid Ads
CUST01281,2024-08-08,42,Other,South,Social Media
CUST01282,2025-02-08,26,Other,East,Paid Ads
CUST01283,2025-05-05,44,Female,North,Organic Search
CUST01284,2025-05-26,42,Male,South,Email Campaign
CUST01285,2024-05-10,63,Male,North,Email Campaign
CUST01286,2024-05-17,25,Female,North,Referral
CUST01287,2025-11-05,37,Other,South,Paid Ads
CUST01288,2025-01-13,26,Female,South,Referral
CUST01289,2024-02-09,40,Male,North,Paid Ads
CUST01290,2024-06-12,27,Other,South,Organic Search
CUST01291,2025-07-28,37,Other,East,Organic Search
CUST01292,2024-06-25,30,Female,West,Email Campaign
CUST01293,2025-03-05,57,Male,East,Referral
CUST01294,2025-03-24,44,Female,South,Paid Ads
CUST01295,2024-05-12,44,Other,West,Social Media
CUST01296,2025-09-29,59,Other,East,Paid Ads
CUST01297,2024-08-09,25,Other,Central,Email Campaign
CUST01298,2024-10-04,52,Female,South,Email Campaign
CUST01299,2024-11-13,46,Male,West,Referral
CUST01300,2024-03-25,36,Other,East,Paid Ads
CUST01301,2025-11-09,30,Male,North,Email Campaign
CUST01302,2024-12-20,36,Female,Central,Organic Search
CUST01303,2025-04-05,24,Male,Central,Referral
CUST01304,2025-09-10,18,Other,South,Email Campaign
CUST01305,2024-09-28,29,Male,West,Paid Ads
CUST01306,2024-02-13,61,Female,North,Paid Ads
CUST01307,2025-10-20,42,Female,East,Paid Ads
CUST01308,2024-11-30,39,Other,North,Referral
CUST01309,2025-02-11,18,Female,North,Referral
CUST01310,2024-10-01,25,Male,South,Organic Search
CUST01311,2025-05-29,63,Female,East,Organic Search
CUST01312,2025-02-07,52,Other,North,Organic Search
CUST01313,2025-07-16,28,Female,West,Social Media
CUST01314,2025-09-27,38,Male,West,Social Media
CUST01315,2024-07-26,37,Female,East,Email Campaign
CUST01316,2025-02-20,37,Female,North,Social Media
CUST01317,2025-10-19,44,Other,South,Paid Ads
CUST01318,2024-02-26,55,Female,North,Organic Search
CUST01319,2025-03-17,43,Female,North,Referral
CUST01320,2025-10-20,44,Female,North,Organic Search
CUST01321,2025-09-04,43,Female,South,Social Media
CUST01322,2025-10-17,18,Male,North,Email Campaign
CUST01323,2024-12-02,29,Male,East,Email Campaign
CUST01324,2025-03-26,33,Other,West,Organic Search
CUST01325,2024-02-08,48,Female,South,Email Campaign
CUST01326,2024-05-31,40,Female,South,Organic Search
CUST01327,2024-02-03,43,Male,East,Paid Ads
CUST01328,2024-09-04,43,Male,West,Email Campaign
CUST01329,2025-01-23,43,Other,Central,Referral
CUST01330,2025-02-22,51,Other,East,Referral
CUST01331,2025-11-01,65,Male,North,Organic Search
CUST01332,2025-03-13,48,Female,Central,Email Campaign
CUST01333,2024-05-09,39,Female,South,Organic Search
CUST01334,2025-01-01,30,Female,North,Social Media
CUST01335,2025-04-11,36,Male,East,Email Campaign
CUST01336,2024-05-09,28,Female,South,Organic Search
CUST01337,2024-09-27,36,Male,South,Paid Ads
CUST01338,2024-12-04,31,Other,East,Organic Search
CUST01339,2025-08-10,38,Female,North,Referral
CUST01340,2024-02-19,23,Female,West,Social Media
CUST01341,2025-01-31,39,Other,East,Organic Search
CUST01342,2025-12-28,50,Other,Central,Social Media
CUST01343,2024-01-31,40,Male,East,Social Media
CUST01344,2024-02-01,21,Female,South,Social Media
CUST01345,2025-11-11,32,Male,East,Social Media
CUST01346,2024-03-29,35,Female,East,Paid Ads
CUST01347,2024-12-28,29,Female,Central,Organic Search
CUST01348,2025-11-20,22,Male,North,Organic Search
CUST01349,2025-12-22,49,Other,East,Email Campaign
CUST01350,2024-01-03,18,Female,Central,Paid Ads
CUST01351,2025-03-25,34,Other,North,Social Media
CUST01352,2024-01-17,18,Other,West,Email Campaign
CUST01353,2024-05-03,56,Other,West,Email Campaign
CUST01354,2024-10-02,45,Male,West,Referral
CUST01355,2024-03-08,43,Male,West,Organic Search
CUST01356,2025-01-17,31,Other,Central,Email Campaign
CUST01357,2025-10-07,35,Other,Central,Paid Ads
CUST01358,2025-07-01,33,Male,West,Paid Ads
CUST01359,2025-12-16,38,Male,South,Paid Ads
CUST01360,2024-10-06,38,Male,North,Social Media
CUST01361,2025-11-15,44,Male,West,Paid Ads
CUST01362,2025-05-26,31,Other,South,Email Campaign
CUST01363,2025-02-08,43,Female,East,Organic Search
CUST01364,2024-02-11,43,Male,West,Email Campaign
CUST01365,2024-04-07,53,Female,Central,Referral
CUST01366,2024-12-29,18,Female,Central,Social Media
CUST01367,2025-12-23,26,Male,Central,Email Campaign
CUST01368,2024-04-21,57,Other,West,Organic Search
CUST01369,2025-11-09,31,Female,South,Paid Ads
CUST01370,2024-12-04,23,Other,Central,Email Campaign
CUST01371,2024-09-07,55,Male,North,Email Campaign
CUST01372,2024-11-26,60,Male,East,Email Campaign
CUST01373,2025-02-03,46,Female,West,Referral
CUST01374,2024-09-05,28,Female,West,Email Campaign
CUST01375,2025-01-29,48,Other,West,Organic Search
CUST01376,2025-07-11,25,Male,East,Social Media
CUST01377,2025-03-03,24,Male,Central,Email Campaign
CUST01378,2024-10-20,37,Other,West,Organic Search
CUST01379,2024-12-25,18,Female,East,Paid Ads
CUST01380,2024-01-17,37,Male,West,Referral
CUST01381,2025-10-21,36,Female,North,Referral
CUST01382,2025-03-13,22,Female,East,Referral
CUST01383,2024-10-12,49,Female,North,Paid Ads
CUST01384,2024-01-16,38,Male,East,Social Media
CUST01385,2025-02-07,40,Female,East,Social Media
CUST01386,2024-10-27,48,Other,North,Paid Ads
CUST01387,2025-10-01,22,Female,South,Social Media
CUST01388,2024-05-19,41,Other,West,Email Campaign
CUST01389,2024-08-02,63,Female,North,Email Campaign
CUST01390,2025-03-06,53,Male,North,Referral
CUST01391,2024-03-02,38,Other,Central,Social Media
CUST01392,2024-07-17,22,Male,Central,Email Campaign
CUST01393,2025-07-22,50,Male,South,Paid Ads
CUST01394,2025-12-29,45,Male,North,Paid Ads
CUST01395,2025-09-12,65,Male,West,Organic Search
CUST01396,2025-04-20,20,Female,South,Referral
CUST01397,2025-11-02,26,Female,West,Email Campaign
CUST01398,2024-02-04,50,Female,North,Organic Search
CUST01399,2025-09-20,28,Male,East,Social Media
CUST01400,2025-08-24,29,Other,West,Paid Ads
CUST01401,2025-04-17,47,Female,Central,Email Campaign
CUST01402,2024-08-06,28,Female,East,Paid Ads
CUST01403,2024-05-26,38,Female,North,Referral
CUST01404,2025-12-13,39,Male,West,Organic Search
CUST01405,2025-06-20,26,Male,Central,Paid Ads
CUST01406,2025-05-25,34,Male,South,Paid Ads
CUST01407,2024-05-24,18,Female,West,Email Campaign
CUST01408,2025-03-27,38,Male,North,Social Media
CUST01409,2024-06-11,19,Male,South,Email Campaign
CUST01410,2025-07-02,30,Male,South,Referral
CUST01411,2024-09-16,43,Other,East,Referral
CUST01412,2024-05-07,41,Female,West,Referral
CUST01413,2025-12-08,32,Female,East,Paid Ads
CUST01414,2024-03-17,35,Female,East,Email Campaign
CUST01415,2024-08-09,41,Other,West,Email Campaign
CUST01416,2025-08-24,40,Male,North,Email Campaign
CUST01417,2025-06-19,43,Other,East,Email Campaign
CUST01418,2025-11-20,28,Other,Central,Email Campaign
CUST01419,2024-12-16,39,Female,East,Organic Search
CUST01420,2024-08-06,64,Female,North,Referral
CUST01421,2025-08-25,52,Female,East,Referral
CUST01422,2025-07-22,22,Female,East,Paid Ads
CUST01423,2025-12-12,50,Male,Central,Paid Ads
CUST01424,2024-06-25,48,Male,Central,Social Media
CUST01425,2024-04-28,38,Other,East,Paid Ads
CUST01426,2025-08-17,36,Other,North,Social Media
CUST01427,2024-04-27,40,Female,East,Social Media
CUST01428,2025-05-19,52,Female,West,Organic Search
CUST01429,2025-02-27,53,Other,Central,Paid Ads
CUST01430,2025-05-11,36,Female,South,Email Campaign
CUST01431,2025-08-10,52,Other,West,Referral
CUST01432,2025-09-07,50,Other,East,Paid Ads
CUST01433,2024-03-19,49,Other,Central,Paid Ads
CUST01434,2025-11-03,35,Female,North,Social Media
CUST01435,2025-03-17,27,Male,East,Email Campaign
CUST01436,2025-12-13,27,Male,East,Organic Search
CUST01437,2024-10-02,43,Male,East,Paid Ads
CUST01438,2024-09-07,38,Other,East,Social Media
CUST01439,2024-12-30,50,Female,East,Referral
CUST01440,2024-12-21,36,Other,East,Social Media
CUST01441,2025-11-18,35,Male,West,Organic Search
CUST01442,2025-02-20,36,Other,Central,Email Campaign
CUST01443,2024-10-22,30,Other,North,Social Media
CUST01444,2025-03-30,44,Male,Central,Organic Search
CUST01445,2024-11-16,48,Other,West,Email Campaign
CUST01446,2024-08-12,28,Female,West,Organic Search
CUST01447,2025-11-28,47,Male,South,Paid Ads
CUST01448,2024-02-08,36,Female,West,Email Campaign
CUST01449,2024-10-20,29,Female,South,Referral
CUST01450,2024-02-17,44,Other,South,Organic Search
CUST01451,2025-10-12,26,Female,East,Paid Ads
CUST01452,2024-09-01,35,Female,North,Organic Search
CUST01453,2025-03-10,30,Female,East,Paid Ads
CUST01454,2025-11-27,41,Male,Central,Paid Ads
CUST01455,2024-02-07,53,Female,North,Paid Ads
CUST01456,2024-11-06,32,Other,West,Social Media
CUST01457,2024-12-22,41,Female,West,Social Media
CUST01458,2025-11-21,37,Female,North,Organic Search
CUST01459,2024-06-23,40,Other,South,Referral
CUST01460,2024-03-09,38,Male,East,Email Campaign
CUST01461,2024-08-29,45,Male,North,Organic Search
CUST01462,2025-08-02,31,Other,South,Paid Ads
CUST01463,2024-08-03,28,Other,East,Referral
CUST01464,2024-05-10,28,Male,North,Social Media
CUST01465,2024-07-22,18,Other,Central,Referral
CUST01466,2025-09-25,23,Male,North,Organic Search
CUST01467,2024-08-19,36,Female,East,Social Media
CUST01468,2024-08-12,34,Other,Central,Email Campaign
CUST01469,2025-07-02,41,Other,East,Social Media
CUST01470,2024-02-19,27,Other,South,Referral
CUST01471,2024-05-13,40,Female,East,Paid Ads
CUST01472,2025-10-30,53,Male,West,Organic Search
CUST01473,2025-08-24,41,Male,South,Paid Ads
CUST01474,2024-12-24,35,Male,North,Email Campaign
CUST01475,2025-10-16,36,Other,South,Organic Search
CUST01476,2024-07-21,40,Female,North,Social Media
CUST01477,2024-10-02,23,Other,East,Email Campaign
CUST01478,2024-04-27,39,Other,North,Email Campaign
CUST01479,2024-12-18,45,Male,North,Organic Search
CUST01480,2024-04-19,47,Male,North,Social Media
CUST01481,2024-03-02,22,Female,West,Organic Search
CUST01482,2024-07-10,18,Other,East,Social Media
CUST01483,2025-11-04,33,Other,South,Paid Ads
CUST01484,2024-10-01,36,Other,North,Referral
CUST01485,2025-12-22,33,Female,North,Email Campaign
CUST01486,2025-12-08,41,Female,Central,Email Campaign
CUST01487,2024-08-27,23,Other,South,Social Media
CUST01488,2025-10-18,43,Male,Central,Email Campaign
CUST01489,2025-09-13,52,Male,East,Organic Search
CUST01490,2024-08-22,43,Male,West,Paid Ads
CUST01491,2025-03-20,26,Other,South,Referral
CUST01492,2025-07-24,33,Other,South,Referral
CUST01493,2024-04-02,30,Other,West,Referral
CUST01494,2025-03-25,29,Male,North,Email Campaign
CUST01495,2025-05-02,51,Female,South,Social Media
CUST01496,2024-11-24,32,Female,South,Organic Search
CUST01497,2024-05-06,53,Male,North,Organic Search
CUST01498,2025-04-28,24,Other,West,Paid Ads
CUST01499,2024-02-09,21,Male,Central,Organic Search
CUST01500,2024-02-26,45,Other,North,Referral
CUST01501,2024-07-27,37,Other,South,Social Media
CUST01502,2024-08-03,35,Female,East,Social Media
CUST01503,2024-04-23,41,Male,North,Paid Ads
CUST01504,2025-01-22,57,Male,East,Referral
CUST01505,2024-05-16,24,Other,East,Social Media
CUST01506,2024-08-25,20,Other,North,Organic Search
CUST01507,2025-11-17,49,Male,North,Paid Ads
CUST01508,2024-06-28,40,Other,South,Referral
CUST01509,2024-06-07,41,Female,West,Email Campaign
CUST01510,2024-08-27,40,Female,North,Referral
CUST01511,2025-12-04,18,Female,South,Organic Search
CUST01512,2025-02-02,36,Female,West,Social Media
CUST01513,2025-07-22,28,Female,West,Social Media
CUST01514,2024-09-11,18,Female,South,Organic Search
CUST01515,2025-10-20,54,Male,North,Paid Ads
CUST01516,2025-08-14,46,Male,West,Email Campaign
CUST01517,2024-02-05,58,Female,Central,Social Media
CUST01518,2025-06-08,26,Male,Central,Social Media
CUST01519,2025-03-20,45,Female,Central,Organic Search
CUST01520,2024-05-22,29,Other,South,Social Media
CUST01521,2025-06-08,20,Female,North,Social Media
CUST01522,2025-11-18,36,Female,North,Organic Search
CUST01523,2025-12-05,49,Female,East,Organic Search
CUST01524,2025-05-10,37,Other,Central,Email Campaign
CUST01525,2024-11-08,34,Other,Central,Paid Ads
CUST01526,2024-01-28,33,Other,East,Email Campaign
CUST01527,2025-12-16,49,Other,Central,Organic Search
CUST01528,2024-04-17,43,Female,South,Social Media
CUST01529,2025-02-24,48,Female,West,Paid Ads
CUST01530,2025-11-27,47,Other,Central,Organic Search
CUST01531,2025-03-29,33,Male,South,Email Campaign
CUST01532,2025-02-22,28,Female,West,Paid Ads
CUST01533,2024-11-27,33,Male,West,Referral
CUST01534,2024-03-02,48,Male,East,Referral
CUST01535,2025-08-16,34,Male,Central,Paid Ads
CUST01536,2025-05-09,22,Other,West,Social Media
CUST01537,2025-03-20,31,Male,North,Social Media
CUST01538,2024-08-13,30,Female,Central,Social Media
CUST01539,2025-08-23,29,Male,West,Social Media
CUST01540,2025-11-18,60,Female,North,Social Media
CUST01541,2025-11-29,30,Other,North,Organic Search
CUST01542,2025-01-07,42,Female,West,Organic Search
CUST01543,2025-02-24,33,Other,Central,Organic Search
CUST01544,2025-11-09,24,Male,Central,Email Campaign
CUST01545,2025-10-07,44,Other,East,Email Campaign
CUST01546,2025-04-11,55,Other,South,Social Media
CUST01547,2025-02-25,75,Female,East,Organic Search
CUST01548,2024-12-29,24,Male,West,Referral
CUST01549,2025-07-17,61,Other,Central,Email Campaign
CUST01550,2024-07-12,28,Female,East,Social Media
CUST01551,2024-08-30,18,Male,North,Paid Ads
CUST01552,2024-01-26,38,Male,East,Referral
CUST01553,2024-08-23,57,Other,East,Email Campaign
CUST01554,2024-02-29,42,Other,East,Organic Search
CUST01555,2025-11-30,21,Male,South,Social Media
CUST01556,2024-10-27,45,Male,West,Organic Search
CUST01557,2024-03-15,32,Female,Central,Paid Ads
CUST01558,2024-12-19,45,Male,North,Social Media
CUST01559,2024-02-13,26,Male,West,Paid Ads
CUST01560,2024-02-06,40,Other,East,Organic Search
CUST01561,2024-03-23,37,Female,North,Email Campaign
CUST01562,2024-07-02,31,Male,West,Social Media
CUST01563,2024-01-28,64,Other,Central,Email Campaign
CUST01564,2024-08-20,20,Male,West,Organic Search
CUST01565,2024-03-15,28,Other,North,Email Campaign
CUST01566,2025-11-07,34,Female,Central,Social Media
CUST01567,2025-11-09,57,Other,South,Email Campaign
CUST01568,2025-03-17,47,Male,South,Organic Search
CUST01569,2024-12-03,28,Female,Central,Email Campaign
CUST01570,2025-10-09,49,Female,Central,Social Media
CUST01571,2024-12-05,40,Female,Central,Paid Ads
CUST01572,2024-06-23,47,Female,West,Referral
CUST01573,2025-08-19,46,Female,West,Paid Ads
CUST01574,2024-01-12,71,Male,West,Email Campaign
CUST01575,2025-12-08,29,Other,Central,Referral
CUST01576,2025-10-14,40,Other,Central,Referral
CUST01577,2024-03-29,55,Other,Central,Paid Ads
CUST01578,2025-09-07,43,Male,South,Email Campaign
CUST01579,2025-09-21,26,Other,East,Referral
CUST01580,2024-05-21,41,Other,South,Paid Ads
CUST01581,2025-06-16,23,Other,Central,Referral
CUST01582,2025-06-13,50,Other,North,Referral
CUST01583,2024-06-07,32,Other,West,Email Campaign
CUST01584,2024-11-23,39,Other,West,Email Campaign
CUST01585,2025-11-20,33,Female,West,Organic Search
CUST01586,2025-06-22,34,Other,North,Organic Search
CUST01587,2025-01-30,53,Female,South,Organic Search
CUST01588,2024-03-01,35,Other,North,Paid Ads
CUST01589,2025-10-01,51,Female,South,Referral
CUST01590,2025-10-16,33,Other,East,Paid Ads
CUST01591,2025-10-20,24,Male,East,Paid Ads
CUST01592,2025-12-14,55,Other,North,Referral
CUST01593,2025-05-05,45,Female,North,Email Campaign
CUST01594,2024-02-14,30,Other,Central,Paid Ads
CUST01595,2024-07-16,54,Other,Central,Social Media
CUST01596,2025-12-08,48,Male,Central,Referral
CUST01597,2024-10-31,35,Other,North,Social Media
CUST01598,2025-12-18,40,Female,West,Referral
CUST01599,2025-06-13,56,Other,North,Organic Search
CUST01600,2025-06-03,19,Other,East,Paid Ads
CUST01601,2024-02-10,35,Other,West,Paid Ads
CUST01602,2024-09-05,18,Other,East,Email Campaign
CUST01603,2024-02-10,49,Other,Central,Paid Ads
CUST01604,2025-02-22,40,Other,South,Referral
CUST01605,2024-10-20,29,Female,South,Organic Search
CUST01606,2024-01-06,57,Male,South,Email Campaign
CUST01607,2025-04-07,36,Male,West,Organic Search
CUST01608,2025-12-06,33,Female,East,Email Campaign
CUST01609,2025-09-28,45,Female,South,Paid Ads
